YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DEATHS,DEATHS_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,Depth
1839,2,7,0,0,0,6,0,6,0,CHINA,CHINA:  YUNNAN PROVINCE,26.1,99.9,30,100,2,0,0,0
1839,2,23,0,0,0,6,0,6,0,CHINA,CHINA:  YUNNAN PROVINCE,26.1,99.9,30,129,3,18,1,0
1839,3,22,0,0,0,0,0,0,0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,13.7,-89.2,100,0,3,0,0,0
1839,3,23,0,0,0,0,0,0,0,MYANMAR (BURMA),"MYANMAR (BURMA):  AVA, AMARAPURA",21.9,96,60,400,3,0,0,0
1839,3,0,0,0,0,0,0,0,0,USA,HAWAII,0,0,150,0,0,0,0,0
1839,4,12,0,0,0,0,0,0,0,VENEZUELA,VENEZUELA:  CUMANA,10.5,-64.2,160,0,1,0,0,0
1839,5,1,0,0,0,7.3,0,7.3,0,JAPAN,"SE. HOKKAIDO ISLAND, JAPAN",42.5,145,30,0,0,0,0,0
1839,6,27,0,0,0,6.5,0,6.5,0,TAIWAN,TAIWAN: JIAYI,23.4,120.4,30,117,3,534,3,0
1839,8,16,17,30,0,0,0,0,0,SWITZERLAND,SWITZERLAND,45.9,6.1,120,0,2,0,0,0
1840,1,4,0,0,0,7,0,7,0,INDONESIA,INDONESIA:  JAVA:  PURWOREJO,-8,110.5,60,0,0,0,0,150
1840,1,28,8,0,0,0,0,0,0,PERU,PERU:  LIMA,-12.3,-77.3,160,0,0,0,0,40
1840,2,14,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  MALUKU:  TERNATE ISLAND,0.8,127.325,170,0,0,0,0,0
1840,3,22,0,0,0,6.5,0,6.5,0,PHILIPPINES,"PHILIPPINES:  SORSOGON,MASBATE IS,CASIGURAN,ALBAY",12.9,123.9,170,17,1,200,3,0
1840,7,2,16,0,0,6.7,0,6.7,0,TURKEY,"TURKEY:  MT ARARAT, AGURI, ARALIKH; IRAN:  MAKU",39.7,44.4,140,1049,3,0,0,0
1840,8,27,12,5,0,4.9,0,0,0,SLOVENIA,BALKANS NW:  SLOVENIA:  LJUBLJANA,46.2,14.7,130,0,0,0,0,8
1840,10,30,0,0,0,0,0,0,0,GREECE,GREECE:  ZAKINTHOS (ZANTE),38,21,130,12,1,0,0,0
1840,11,11,0,0,0,5.2,0,0,0,USA,PENNSYLVANIA:  PHILADELPHIA,39.8,-75.2,150,0,0,0,0,0
1841,5,17,21,30,0,8.4,0,0,0,RUSSIA,RUSSIA:  OFF KAMCHATKA,52,158,50,0,0,0,0,30
1841,6,15,5,30,0,0,0,0,0,AZORES (PORTUGAL),AZORES:  PRAIA DA VITORIA,38.4,-25.3,130,0,0,0,0,0
1841,9,2,12,15,0,0,0,0,0,COSTA RICA,COSTA RICA:  CARTAGO; NICARAGUA,10,-84,100,0,3,0,0,0
1841,11,26,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  N. MOLUCCAS ISLANDS,-5,130,170,0,0,0,0,0
1841,12,16,0,0,0,6,0,6,0,INDONESIA,INDONESIA:  BANDA SEA,-4,127.5,170,0,0,0,0,0
1842,1,2,0,0,0,4.3,0,0,0,AZERBAIJAN,AZERBAIJAN:  APSCHERON PENINSULA,40.5,50,40,0,0,0,0,3
1842,2,19,0,0,0,0,0,0,0,AFGHANISTAN,AFGHANISTAN:  JALALABAD,34.4,70.5,40,500,3,0,0,0
1842,4,18,8,30,0,0,0,0,0,GREECE,GREECE:  MAINA (LACONIA),36.5,22.3,130,0,2,0,0,100
1842,5,7,21,0,0,8.1,0,8.1,0,HAITI,HAITI:  CAP-HAITIEN,19.75,-72.2,90,5000,4,0,0,0
1842,6,11,0,0,0,7,0,7,0,CHINA,CHINA: XINJIANG PROVINCE,43.6,93,40,0,2,0,3,0
1842,11,1,0,0,0,0,0,0,0,CANADA,CANADA:  MONTREAL,0,0,150,0,0,0,0,0
1842,11,11,0,0,0,6,0,6,0,BANGLADESH,BANGLADESH:,24,89.25,60,0,0,0,0,0
1842,12,8,0,0,0,0,0,0,0,ETHIOPIA,ETHIOPIA:  ANKOBER,9.6,39.8,10,0,3,0,0,0
1843,1,5,0,0,0,7.3,0,7.3,0,INDONESIA,SW. SUMATRA,1.5,98,60,0,3,0,0,70
1843,2,1,0,0,0,0,0,0,0,IRAN,IRAN:  AZARBAIJAN:  KHVOY (KHOY),38.3,44.6,140,0,0,0,0,0
1843,2,7,0,0,0,6,0,6,0,INDONESIA,INDONESIA:  JAVA:  GENTENG ISLAND,-7.2,114,60,0,0,0,0,0
1843,2,8,14,50,0,8.3,0,0,0,GUADELOUPE,GUADELOUPE:  POINTE-A-PITRE,16.5,-62.2,90,5000,4,0,0,33
1843,4,1,0,0,0,0,0,0,0,INDIA,INDIA:  DECCAN,19,77,60,0,0,0,0,0
1843,4,18,0,0,0,0,0,0,0,IRAN,IRAN:  KHVOY (KHOY),38.6,44.9,140,1000,3,0,0,0
1843,4,25,0,0,0,8.4,0,8.4,0,JAPAN,"JAPAN:  HOKKAIDO: YEZO, KUSHIRO, NEMURO",42,146,30,0,0,0,0,0
1843,7,8,5,5,0,7.5,0,7.5,0,NEW ZEALAND,NEW ZEALAND:  WANGANUI,-39.9,175,170,0,0,0,0,33
1843,10,18,0,0,0,0,0,0,0,GREECE,GREECE:  CHALKI (DODECANESE),36.3,27.5,130,0,2,0,0,0
1843,12,17,22,15,0,0,0,0,0,CHILE,CHILE,-29.9,-71.3,160,0,0,0,0,0
1844,4,16,13,20,0,0,0,0,0,USA TERRITORY,PUERTO RICO:  SAN JUAN; ST THOMAS,18.3,-66.8,90,0,0,0,0,0
1844,5,12,0,0,0,6.4,0,6.4,0,IRAN,"IRAN:  KASHAN, QAMSAR, KAMU, KUSHIAN, CHUKA",33.6,51.4,140,1500,4,0,0,0
1844,5,12,0,0,0,0,0,0,0,TURKEY,"TURKEY:  OSMANCIK, ANKARA",40.98,34.8,140,200,3,0,0,0
1844,5,13,0,0,0,6.9,0,6.9,0,IRAN,"IRAN:  MIYANEH, GARMRUD, ESFAHAN",37.4,48,140,0,4,0,0,0
1844,5,0,0,0,0,7.4,0,7.4,0,NICARAGUA,"NICARAGUA: RIVAS, GREYTOWN",11.2,-84.8,100,0,0,0,0,0
1844,8,30,7,10,0,0,0,0,0,SAINT VINCENT AND THE GRENADINES,SAINT VINCENT:  KINGSTOWN,13.1,-61.1,90,0,0,0,0,0
1844,8,0,0,0,0,0,0,0,0,NICARAGUA,NICARAGUA:  SAN JUAN DEL NORTE(GREYTOWN),11,-84,100,0,0,0,0,0
1844,10,19,1,30,0,0,0,0,0,ARGENTINA,"ARGENTINA:  SALTA, JUJUY, TUCUMAN",-25,-66,160,0,0,0,0,0
1845,2,8,7,30,0,7,0,7,0,INDONESIA,"INDONESIA:  N SULAWESI:  MENADO, TIKALA, TOMOHON",1.48,124.85,170,118,3,0,0,0
1845,2,12,0,0,0,0,0,0,0,ETHIOPIA,ETHIOPIA,12.3,39,10,0,2,0,0,0
1845,2,19,0,0,0,0,0,0,0,COLOMBIA,COLOMBIA:  MAGDALENA RIVER,11.1,-74.5,160,0,3,0,0,0
1845,2,0,0,0,0,6,0,6,0,TAIWAN,TAIWAN:  ZHANGHUA,24.1,120.5,30,380,3,0,3,0
1845,3,9,0,0,0,0,0,0,0,MEXICO,MEXICO:  OAXACA,17,-96.3,150,0,0,0,0,0
1845,4,7,0,0,0,8,0,8,0,MEXICO,MEXICO:  MEXICO CITY,17,-100.6,150,0,0,0,0,0
1845,6,4,2,15,0,0,0,0,0,CHILE,CHILE,-18.5,-70.4,160,0,0,0,0,0
1845,6,19,0,0,0,6.3,0,6.3,0,INDIA,INDIA:  RANN OF KUTCH,23.583,68.367,60,0,1,0,0,0
1845,7,5,0,0,0,0,0,0,0,NEW ZEALAND,N. NEW ZEALAND,-39.93,175.05,170,0,0,0,0,0
1845,10,11,0,0,0,0,0,0,0,TURKEY,TURKEY,39.1,26.2,140,0,0,0,0,0
1845,12,21,20,40,0,4.9,0,0,0,SLOVENIA,BALKANS NW:  SLOVENIA:  LJUBLJANA,46.1,14.5,130,0,0,0,0,7
1846,1,25,0,0,0,7.3,0,7.3,0,INDONESIA,INDONESIA:  N. MOLUCCAS ISLANDS,2,126.5,170,0,0,0,0,0
1846,3,13,11,0,0,0,0,0,0,CHILE,CHILE:  COIAPO,-27.35,-70.35,160,0,0,0,0,0
1846,3,0,0,0,0,6.9,0,6.9,0,JAPAN,"SANRIKU, JAPAN",39.5,142.5,30,0,0,0,0,0
1846,6,10,18,0,0,0,0,0,0,GREECE,GREECE:  MESSINI-MICROMANI (MESSINIA),37,22,130,30,2,0,0,0
1846,6,28,1,15,0,7.9,0,7.9,0,PERU,PERU,-14,-76.8,160,0,0,0,0,50
1846,8,7,0,0,0,0,0,0,0,ITALY,ITALY:  SIRACUSA (SYRACUSE),37,15.3,130,0,0,0,0,0
1846,8,14,12,35,0,6.1,0,6.1,0,ITALY,"ITALY:  ORCIANO, LUCIANA",43.4,10.6,130,56,2,0,0,5
1846,12,10,0,0,0,7.5,0,0,0,INDIA,INDIA,26,93,60,0,0,0,0,0
1847,3,8,15,0,0,0,0,0,0,CHILE,CHILE,-32.45,-71.27,160,0,1,0,0,0
1847,5,8,0,0,0,7.4,0,7.4,0,JAPAN,"JAPAN:  ZENKOJI, NAGANO",37,138,30,12000,4,0,0,0
1847,5,23,0,0,0,0,0,0,0,PERU,PERU:  CALLAO,-12.1,-77.1,160,0,0,0,0,0
1847,6,21,0,0,0,7.5,0,0,0,RUSSIA,RUSSIA:  KURIL ISLANDS,46,152,50,0,0,0,0,40
1847,8,7,0,0,0,0,0,0,0,EGYPT,"EGYPT:  AL-FAYYUM, CAIRO",29.5,30.5,15,185,3,0,4,0
1847,10,2,0,0,0,0,0,0,0,MEXICO,MEXICO:  OAXACA,17,-96.3,150,0,0,0,0,0
1847,10,8,0,0,0,7.3,0,7.3,0,CHILE,CHILE:  COQUIMBO,-31.61,-71.18,160,0,1,0,0,0
1847,10,19,0,0,0,0,0,0,0,CHILE,CHILE:  COQUIMBO,-31.61,-71.18,160,0,0,0,0,0
1847,10,31,0,0,0,0,0,0,0,INDIA,INDIA:  LITTLE NICOBAR ISLAND,7.333,93.667,60,0,0,0,0,0
1847,11,16,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  JAVA:  CHERIBON,-6.67,108.55,60,0,0,0,0,0
1847,12,19,6,0,0,0,0,0,0,PORTUGAL,PORTUGAL:  LISBON,38.7,-9.2,130,0,0,0,0,0
1848,1,11,0,0,0,0,0,0,0,ITALY,ITALY:  SICILY,37.2,15.2,130,0,0,0,0,0
1848,2,0,0,0,0,0,0,0,0,MOROCCO,MOROCCO:  MELILLA,35.3,-2.97,15,0,0,0,0,0
1848,5,31,0,0,0,0,0,0,0,MEXICO,"MEXICO:  OAXACA,GUERRERO",17,-96.3,150,0,0,0,0,0
1848,7,12,0,0,0,6.5,0,6.5,0,FRENCH POLYNESIA,FRENCH POLYNESIA:  TAHITI,-17.9,-149.9,170,0,0,0,0,0
1848,10,15,14,10,0,7.9,0,7.9,0,NEW ZEALAND,NEW ZEALAND:  N.,-41.3,174.5,170,0,0,0,0,0
1848,10,17,4,10,0,6,0,6,0,NEW ZEALAND,NEW ZEALAND:  COOK STRAIT,0,0,170,0,0,0,0,0
1848,10,18,17,33,0,6,0,6,0,NEW ZEALAND,"NEW ZEALAND:  AWATERE RIVER, MARLBOROUGH",-41.67,174,170,3,1,0,0,0
1848,12,3,0,0,0,6.8,0,6.8,0,TAIWAN,TAIWAN: ZHANGHUA,24.1,120.5,30,1001,4,0,4,0
1849,1,25,5,10,0,7.5,0,0,0,USA TERRITORY,GUAM,14,143.3,170,0,0,0,2,0
1849,2,26,9,30,0,6,0,0,0,VENEZUELA,VENEZUELA:  TACHIRA (LOBATERA),7.3,-72.3,160,40,1,0,0,13
1849,5,3,10,0,0,0,0,0,0,VENEZUELA,VENEZUELA:  MARACAIBO,10.7,-71.6,160,0,3,0,0,0
1849,9,28,9,0,0,0,0,0,0,RUSSIA,RUSSIA:  KAMCHATKA,55,166,50,0,0,0,0,0
1849,10,28,9,0,0,7.5,0,7.5,0,RUSSIA,RUSSIA:  KOMANDORSKY ISLAND,55,166,50,0,0,0,0,20
1849,11,17,10,10,0,7.5,0,7.5,0,CHILE,CHILE:  COQUIMBO,-29.95,-71.37,160,0,1,0,0,0
1850,4,29,0,0,0,0,0,0,0,CROATIA,BALKANS NW:  CROATIA:  STON,42.8,17.7,130,0,0,0,0,0
1850,9,12,0,0,0,7.5,0,7.5,0,CHINA,CHINA:  SICHUAN:  XICHANG,27.8,102.3,30,20650,4,0,0,0
1850,0,0,0,0,0,5,0,5,0,CHINA,CHINA:  GANSU PROVINCE:  WUSBAN,34.7,104.9,30,0,2,0,0,0
1851,1,1,0,0,0,0,0,0,0,SWITZERLAND,SWITZERLAND,46.3,8,120,0,2,0,0,0
1851,1,20,0,0,0,0,0,0,0,ALBANIA,ALBANIA,41.2,20.2,130,0,0,0,0,0
1851,2,2,10,0,0,0,0,0,0,COLOMBIA,COLOMBIA:  CARTAGENA,10.4,-75.4,160,0,3,0,0,0
1851,2,28,13,0,0,0,0,0,0,TURKEY,TURKEY:  FETHIYE; GREECE:  RHODES,36.5,28.8,140,0,0,0,0,0
1851,4,2,10,48,0,7.1,0,7.1,0,CHILE,CHILE:  VALPARAISO,-33.32,-71.42,160,0,1,0,0,0
1851,4,19,14,30,0,0,0,0,0,PAKISTAN,PAKISTAN:  GAVADER,25.1,62.3,60,0,0,0,0,0
1851,5,15,16,10,0,0,0,0,0,USA,CALIFORNIA:  NORTHERN,37.8,-122.4,150,0,0,0,0,0
1851,5,16,13,0,0,0,0,0,0,GUADELOUPE,GUADELOUPE:  POINTE-A-PITRE,16.2,-61.4,90,0,0,0,0,0
1851,5,26,18,14,0,7.2,0,7.2,0,CHILE,CHILE:  COPIAPO,-27.35,-70.35,160,0,0,0,0,0
1851,8,14,1,23,0,0,0,0,0,ITALY,"ITALY:  MELFI, RAPOLLA, BARILE, RIONERO, MT VULTURE",41,15.7,130,671,3,0,0,0
1851,10,12,6,0,0,6.6,0,6.6,0,ALBANIA,"ALBANIA:  VLORE (VALONA),BERAT; TURKEY",40.5,19.7,130,2000,4,0,0,0
1851,10,17,0,0,0,0,0,0,0,ALBANIA,ALBANIA:  BERAT,40.5,19.7,130,400,3,0,0,0
1851,11,13,2,51,0,0,0,0,0,USA,CALIFORNIA:  NORTHERN,40,-122,150,0,0,0,0,0
1851,0,0,0,0,0,0,0,0,0,IRAN,IRAN:  SHAHRUD,36.2,55,140,0,0,0,0,0
1852,1,9,0,0,0,6.5,0,6.5,0,INDONESIA,INDONESIA:  JAVA: DJAKARTA; SUMATRA: TELUKBETUNG,-6.5,105.5,60,0,0,0,0,150
1852,1,24,0,0,0,0,0,0,0,MEXICO,MEXICO:  OAXACA,17,-96.3,150,0,0,0,0,0
1852,1,24,0,0,0,0,0,0,0,PAKISTAN,"PAKISTAN:  UPPER SINDH, FORT KAHAN, MURREE HILLS",27.7,68.8,60,350,3,0,0,0
1852,2,22,0,0,0,5.8,0,0,0,IRAN,IRAN:  KHABUSHAN (NW KUCHAN),37.1,58.4,140,2000,4,0,0,10
1852,4,16,22,16,0,0,0,0,0,AZORES (PORTUGAL),AZORES:  SAO MIGUEL (SAN MIGUEL),37.5,-25.3,130,12,1,0,0,0
1852,5,26,0,0,0,6,0,6,0,CHINA,CHINA: NINGXIA,37.5,105.2,30,300,3,400,3,0
1852,7,17,0,0,0,0,0,0,0,CUBA,CUBA: SANTIAGO DE CUBA,20,-75.8,90,0,0,0,0,0
1852,7,24,0,0,0,7.3,0,0,0,TURKEY,TURKEY,39.9,41.3,140,17,1,0,0,0
1852,9,16,10,45,0,7.5,0,7.5,0,PHILIPPINES,"PHILIPPINES:  LUZON:  BATAAN, RIZAL, PAMPANGA,MANILA",14,120.5,170,3,1,1,1,0
1852,11,11,0,0,0,6.8,0,6.8,0,INDONESIA,INDONESIA:  SUMATRA:  SIBOLGA,1.5,98,60,0,0,0,0,0
1852,11,19,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  AMBON ISLAND,-3.7,128.2,170,0,0,0,0,0
1852,11,25,7,9,0,0,0,0,0,USA,CALIFORNIA:  NORTHERN,0,0,150,0,0,0,0,0
1852,11,25,22,40,0,8.3,0,8.3,0,INDONESIA,INDONESIA:  MALUKU:  BANDANAIRA,-5.25,129.75,170,0,0,0,0,100
1852,11,27,0,0,0,0,0,0,0,PERU,PERU,-12.1,-77.1,160,0,0,0,0,0
1852,11,29,0,0,0,7,0,7,0,MEXICO,N. MEXICO,32.5,-115.5,150,0,0,0,0,0
1852,12,4,0,0,0,0,0,0,0,MEXICO,S. MEXICO,17,-100,150,1,1,0,4,0
1852,12,21,10,0,0,0,0,0,0,AZORES (PORTUGAL),AZORES:  FAIAL,38.3,-28.4,130,0,0,0,0,0
1852,12,24,0,0,0,0,0,0,0,PHILIPPINES,"PHILIPPINES:  BATANGAS, N MINDANAO",13.8,121.1,170,0,0,0,0,0
1852,12,24,0,0,0,7,0,7,0,INDONESIA,INDONESIA:  BANDANEIRA,-5,130.5,170,0,0,0,0,0
1853,2,1,21,0,0,0,0,0,0,USA,CALIFORNIA:  SAN SIMEON,35.5,-121,150,0,0,0,0,0
1853,3,11,0,0,0,0,0,0,0,JAPAN,JAPAN:  ODAWARA,35.5,139.5,30,79,2,0,0,0
1853,4,9,0,0,0,0,0,0,0,ITALY,"ITALY:  CAPOSELE,CALABRITTO,LIONI",40.9,15.2,130,12,1,0,0,0
1853,4,22,0,0,0,0,0,0,0,IRAN,IRAN:  SHIRAZ,29.6,52.5,140,13000,4,0,0,0
1853,5,18,20,0,0,0,0,0,0,ITALY,ITALY:  S,40.8,15.2,130,0,0,0,0,0
1853,7,15,0,0,0,6.7,0,6.7,0,VENEZUELA,VENEZUELA:  CUMANA,10.5,-64.2,90,1000,3,0,3,14
1853,8,18,8,30,0,0,0,0,0,GREECE,"GREECE:  THEBES, BOEOTIA",38.25,23.5,130,17,1,0,0,0
1853,10,3,0,0,0,0,0,0,0,JAPAN,JAPAN:  OKINAWA,26.2,127.6,30,0,0,0,0,0
1853,11,0,0,0,0,0,0,0,0,RUSSIA,RUSSIA:  S. KURIL ISLANDS,47,154,50,0,0,0,0,0
1853,12,24,0,0,0,0,0,0,0,TONGA,TONGA TRENCH,-21.167,-175.167,170,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0,PHILIPPINES,"PHILIPPINES:  CAMARINES, DAET",14,123,170,0,0,0,0,0
1854,1,2,0,0,0,0,0,0,0,MEXICO,MEXICO:  DURANGO,24,-104.4,150,0,0,0,0,0
1854,1,4,0,0,0,6,0,6,0,INDONESIA,INDONESIA:  BANDA SEA,-3.5,128.6,170,0,0,0,0,0
1854,1,13,0,0,0,0,0,0,0,MEXICO,MEXICO:  TLAPUJAHUA,19.8,-100.2,150,0,0,0,0,0
1854,1,27,18,10,0,0,0,0,0,USA,ALASKA:  GULF OF ALASKA,57,-152,150,0,0,0,0,0
1854,2,12,0,0,0,0,0,0,0,ITALY,"ITALY:  CONNICI,COSENZA,PIETRAFITTA,PATERNO",39.3,16.3,130,468,3,0,0,0
1854,4,14,0,0,0,0,0,0,0,EL SALVADOR,EL SALVADOR:  SAN SALVADOR,13.8,-89.2,100,1000,3,0,0,0
1854,5,5,0,0,0,0,0,0,0,MEXICO,"MEXICO:  VERACRUZ,OAXACA",17,-96.3,150,0,0,0,0,0
1854,5,31,12,59,0,0,0,0,0,USA,CALIFORNIA:  SOUTHERN,34.4,-119.7,150,0,0,0,0,0
1854,6,16,17,0,0,0,0,0,0,ITALY,ITALY:  N,44.3,11.8,130,0,0,0,0,0
1854,7,9,0,0,0,0,0,0,0,JAPAN,"JAPAN:  IGA, ISE, YAMATO",35,136,30,1352,4,0,0,0
1854,7,20,1,45,0,0,0,0,0,FRANCE,"FRANCE:  BAGNERES, GRIPP, LOURDES, ARGES",43,-0.1,120,0,0,0,0,0
1854,7,30,2,30,0,0,0,0,0,ALBANIA,"ALBANIA:  DELVINE, SULI, GZIG",39.5,20.5,130,0,3,0,0,0
1854,8,4,0,0,0,7.2,0,7.2,0,COSTA RICA,COSTA RICA-PANAMA,8.5,-83,100,0,0,0,0,0
1854,8,7,0,0,0,7.2,0,7.2,0,COSTA RICA,COSTA RICA-PANAMA,8.5,-83,100,0,0,0,0,0
1854,9,22,0,0,0,4.5,0,4.5,0,IRAN,"IRAN:  TABRIZ, KHVOY (KHOI)",38.06,45.03,140,0,0,0,0,0
1854,9,27,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  MALUKU:  TERNATE ISLAND,0.8,127.4,170,0,0,0,0,0
1854,10,22,3,35,0,0,0,0,0,USA,CALIFORNIA:  NORTHERN,37.8,-122.4,150,0,0,0,0,0
1854,12,23,0,0,0,8.3,0,8.3,0,JAPAN,JAPAN:  ENSHUNADA SEA,34,137.9,30,300,3,0,0,0
1854,12,24,8,0,0,8.4,0,8.4,0,JAPAN,JAPAN:  NANKAIDO,33.1,135,30,0,3,0,0,0
1854,12,24,0,0,0,5.5,0,5.5,0,CHINA,CHINA: SICHUAN PROVINCE,29.1,107.1,30,0,3,0,0,0
1854,12,29,2,45,0,0,0,0,0,FRANCE,"FRANCE:  CAGNES, BAR, ST PAUL, GRASSE, MENTON, NICE",43.8,7.9,130,0,0,0,0,0
1855,1,23,9,0,0,8,0,8,0,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON,WAIOURU,WANGANUI,OTAKI",-41.25,175,170,0,0,0,0,33
1855,2,1,0,0,0,0,0,0,0,MEXICO,"MEXICO:  GUERRERO,OAXACA",17,-96.3,150,0,0,0,0,0
1855,2,11,12,0,0,5.5,0,0,0,NEW ZEALAND,NEW ZEALAND,-39.2,177.6,170,0,0,0,0,25
1855,2,28,1,0,0,6.7,0,0,0,TURKEY,"TURKEY:  TAYABAS, BURSA",40.2,29.1,140,1900,4,0,0,0
1855,3,8,0,0,0,0,0,0,0,MEXICO,MEXICO:  OAXACA,17,-96.3,150,0,0,0,0,0
1855,3,20,0,30,0,0,0,0,0,USA,CALIFORNIA:  NORTHERN,40.75,-124.2,150,0,0,0,0,0
1855,3,22,0,0,0,0,0,0,0,PHILIPPINES,PHILIPPINES:  S LUZON,16,121,170,0,0,0,0,0
1855,4,11,17,40,0,0,0,0,0,TURKEY,TURKEY:  BURSA,40.2,29.1,140,400,3,0,0,0
1855,4,29,0,0,0,6.7,0,0,0,TURKEY,TURKEY:  BURSA,40.2,29.1,140,1300,4,0,0,0
1855,7,3,0,0,0,0,0,0,0,ALBANIA,"ALBANIA: SHKODER, BUCHATI, ZADRIME, JUBANI, KOSMACI",42,19.5,130,0,0,0,0,0
1855,7,11,4,15,0,6,0,0,0,USA,CALIFORNIA:  LOS ANGELES,34.1,-118.1,150,0,0,0,0,0
1855,7,14,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  MALUKU:  TERNATE ISLAND,0.8,127.3,170,34,1,0,0,0
1855,7,25,12,0,0,0,0,0,0,SWITZERLAND,SWITZERLAND:  HAUT-VALAIS,46.3,7.9,120,1,1,0,0,0
1855,8,11,9,15,0,0,0,0,0,CHILE,CHILE:  VALPARAISO,-33,-71.7,160,0,0,0,0,0
1855,8,22,12,0,0,0,0,0,0,ALGERIA,ALGERIA,37.1,5.7,15,0,0,0,0,0
1855,9,25,0,0,0,0,0,0,0,HONDURAS,HONDURAS: TRUJILLO,15.91,-85.96,90,0,0,0,0,0
1855,10,22,3,45,0,0,0,0,0,USA,CALIFORNIA:  SAN FRANCISCO,37.8,-122.4,150,0,0,0,0,0
1855,11,7,0,0,0,7,0,7,0,JAPAN,ENSHUNADA,34.5,137.6,30,0,0,0,0,0
1855,11,11,0,0,0,7,0,7,0,JAPAN,JAPAN:  TOKYO,35.65,139.8,30,6757,4,0,0,0
1855,12,3,0,0,0,7,0,7,0,JAPAN,JAPAN:  NANKAIDO,32.5,134.5,30,0,0,0,0,0
1855,12,11,0,0,0,5.5,0,5.5,0,CHINA,CHINA:  LIAONING PROVINCE,39.1,121.6,30,7,1,0,0,0
1855,12,12,0,0,0,0,0,0,0,FRANCE,"FRANCE:  CHASTEUIL,TAULANNE,CASTELLANE,TALOIRE",43.8,6.4,120,0,0,0,0,0
1855,0,0,0,0,0,4.8,0,4.8,0,CHINA,CHINA:  SICHUAN PROVINCE,29.2,108.1,30,0,0,0,0,0
1856,1,12,10,20,0,0,0,0,0,PORTUGAL,"PORTUGAL:  TAVIRA, ALGARVE",37.1,-8,130,0,0,0,0,0
1856,2,2,0,0,0,0,0,0,0,MEXICO,MEXICO:  OAXACA,17,-96.3,150,0,0,0,0,0
1856,2,15,13,25,0,5.5,0,0,0,USA,CALIFORNIA:  NORTHERN,37.5,-122.3,150,0,0,0,0,0
1856,3,2,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  SANGIHE PULAU (VOLCANIC),3.67,125.5,170,0,0,0,0,0
1856,6,5,0,0,0,0,0,0,0,ITALY,ITALY:  PIEVE SANTO STEFANO,46.4,12.4,130,0,0,0,0,0
1856,6,10,0,0,0,5.5,0,5.5,0,CHINA,CHINA:  HUBEI PROVINCE,29.7,108.8,30,300,3,0,0,0
1856,7,25,0,0,0,0,0,0,0,INDONESIA,INDONESIA:  LOMBOK ISLAND,-8.5,116,60,0,0,0,0,0
1856,8,4,0,0,0,7.5,0,7.5,0,HONDURAS,HONDURAS:  COAST,16,-88,90,0,3,0,0,0
1856,8,21,21,45,0,0,0,0,0,ALGERIA,ALGERIA:  NORTHERN,37.1,5.7,15,0,0,0,0,0
1856,8,22,11,40,0,0,0,0,0,ALGERIA,ALGERIA:  NORTHERN,37.1,5.7,15,3,1,0,0,0
1856,8,23,0,0,0,8,0,8,0,JAPAN,JAPAN:  OSHIMA,40.5,143.5,30,0,0,0,0,0
1856,10,12,0,45,0,0,0,0,0,GREECE,GREECE:  CRETE; EGYPT,35.5,26,130,538,3,0,0,100
1856,11,13,0,0,0,6.6,0,6.6,0,GREECE,GREECE:  CHIOS (E SPORADES),38.25,26.25,130,0,2,0,0,0
1857,1,6,0,0,0,0,0,0,0,SUDAN,"SUDAN:  GONDOKORO, ILENGWE",4.9,31.7,15,0,0,0,0,0
1857,1,9,10,13,0,8.3,0,0,0,USA,CALIFORNIA:  SAN FRANCISCO,35,-119,150,0,0,0,0,0
1857,4,9,0,0,0,0,0,0,0,IRAN,IRAN:  LAKE URMIA (LAKE URMI),37.4,45.3,140,0,0,0,0,0
1857,4,9,0,0,0,6.7,0,6.7,0,TURKEY,TURKEY:  HINIS,38.4,42.1,140,0,0,0,0,0
1857,4,17,0,0,0,8,0,8,0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,-5.5,147,170,0,0,0,0,0
1857,5,13,0,0,0,7,0,7,0,INDONESIA,"INDONESIA:  TIMOR ISLAND::  DILHI, GERA",-8,115.5,60,36,1,0,0,50
1857,5,23,9,0,0,0,0,0,0,ALGERIA,ALGERIA:  SEA OF ALBORAN,36.5,1.3,15,0,0,0,0,0
1857,7,13,22,0,0,6.4,0,6.4,0,JAPAN,"TOKAIDO, JAPAN",34.8,138.3,30,0,0,0,0,0
1857,9,16,0,0,0,0,0,0,0,ITALY,"ITALY:  CALABRIA,MONTEMURRO",39.4,16.4,130,10000,4,0,0,0
